Incident_ID,Media_Attention,Date,School,City,State,City_Lat,City_Lon,School_Level,Targets
20150422NVRUL,,2015-04-22,Ruth Deskin Elementary School,Las Vegas,NV,36.1672559,-115.148516,Elementary,Neither
20070109NVWEL,,2007-01-09,Western High School,Las Vegas,NV,36.1672559,-115.148516,High,Both
19991011NVCLL,,1999-10-11,Clark High School,Las Vegas,NV,36.1672559,-115.148516,High,Both
19970221NVRAL,,1997-02-21,Rancho High School,Las Vegas,NV,36.1672559,-115.148516,High,Victims Targeted
19900827NVELL,,1990-08-27,Eldorado High School,Las Vegas,NV,36.1672559,-115.148516,High,Victims Targeted
19820319NVVAL,,1982-03-19,Valley High School,Las Vegas,NV,36.1672559,-115.148516,High,Both
20190127NVRER,Local,2019-01-27,Reno High School,Reno,NV,39.5261206,-119.8126581,High,Neither
20161209NVHUR,,2016-12-09,Hug High School,Reno,NV,39.5261206,-119.8126581,High,Victims Targeted
20060314NVPIR,,2006-03-14,Pine Middle School,Reno,NV,39.5261206,-119.8126581,Middle,Both
19720504NVLIR,,1972-05-04,Libby Booth Elementary School,Reno,NV,39.5261206,-119.8126581,Elementary,Victims Targeted
20131021NVSPS,National,2013-10-21,Sparks Middle School,Sparks,NV,39.5404679,-119.7487235,Middle,Both
19940908NYSWA,,1994-09-08,Sweet Home High School,Albany,NY,42.6511674,-73.754968,High,Victims Targeted
19930201NYAMA,,1993-02-01,Amityville High School,Amityville,NY,40.6789893,-73.4170673,High,Victims Targeted
19930105NYBRB,,1993-01-05,Brentwood High School,Brentwood,NY,40.7812093,-73.2462273,High,Victims Targeted
19871215NYGRB,,1987-12-15,Grady Vocational-Technical School,Brighton Beach,NY,40.5796437,-73.9611102,High,Random Shooting
20211116NYPSB,Local,2021-11-16,P.S. 44,Bronx,NY,40.8466508,-73.8785937,Elementary,Victims Targeted
20211108NYTHB,Local,2021-11-08,Theodore Roosevelt High School,Bronx,NY,40.8466508,-73.8785937,High,Victims Targeted
20211021NYPSB,Local,2021-10-21,P. S. 65 Mother Hale Academy,Bronx,NY,40.8466508,-73.8785937,Elementary,Victims Targeted
19970213NYSAB,,1997-02-13,Samuel Gompers High School,Bronx,NY,40.8466508,-73.8785937,High,Victims Targeted
19970213NYMOB,,1997-02-13,Morris High School,Bronx,NY,40.8466508,-73.8785937,High,Random Shooting
19921019NYEVB,,1992-10-19,Evander Childs High School,Bronx,NY,40.8466508,-73.8785937,High,Victims Targeted
19911009NYJAB,,1991-10-09,James Monroe High School,Bronx,NY,40.8466508,-73.8785937,High,Victims Targeted
19880531NYPUB,,1988-05-31,Public School 67,Bronx,NY,40.8466508,-73.8785937,Elementary,Random Shooting
20220228NYBOB,Regional,2022-02-28,Boys and Girls High School,Brooklyn,NY,40.6526006,-73.9497211,High,Both
20210511NYPSB,Local,2021-05-11,P.S. 178 Saint Clair Mckelway Grade School,Brooklyn,NY,40.6526006,-73.9497211,K-8,Victims Targeted
20210429NYURB,Regional,2021-04-29,Urban Dove Charter School,Brooklyn,NY,40.6526006,-73.9497211,High,Victims Targeted
20050321NYNEB,Local,2005-03-21,New Utrecht High School,Brooklyn,NY,40.6526006,-73.9497211,High,Random Shooting
19920226NYTHB,,1992-02-26,Thomas Jefferson High School,Brooklyn,NY,40.6526006,-73.9497211,High,Victims Targeted
19911125NYTHB,,1991-11-25,Thomas Jefferson High School,Brooklyn,NY,40.6526006,-73.9497211,High,Both
19900327NYNEB,,1990-03-27,New Utrecht High School,Brooklyn,NY,40.6526006,-73.9497211,High,Victims Targeted
19811223NYJAB,,1981-12-23,James Madison High School,Brooklyn,NY,40.6526006,-73.9497211,High,Random Shooting
19811209NYGEB,,1981-12-09,George W. Wingate High School,Brooklyn,NY,40.6526006,-73.9497211,High,Victims Targeted
19800530NYCLB,,1980-05-30,Clara Barton High School,Brooklyn,NY,40.6526006,-73.9497211,High,Random Shooting
20220209NYMCB,Regional,2022-02-09,McKinley High School,Buffalo,NY,42.8867166,-78.8783922,High,Both
19980501NYPUB,,1998-05-01,Public School 18,Buffalo,NY,42.8867166,-78.8783922,Elementary,Victims Targeted
19710924NYMCB,,1971-09-24,McKinley Vocational High School,Buffalo,NY,42.8867166,-78.8783922,High,Victims Targeted
20090505NYCAC,,2009-05-05,Canandaigua Academy,Canandaigua,NY,42.8858579,-77.2799761,High,Victims Targeted
19710602NYEAE,,1971-06-02,East Aurora Middle School,East Aurora,NY,42.7689141,-78.6177611,Middle,Neither
19821101NYELE,,1982-11-01,Elmont Memorial High School,Elmont,NY,40.7076444,-73.7093041,High,Victims Targeted
20051028NYFAF,,2005-10-28,Farmingdale High School,Farmingdale,NY,40.7328811,-73.4458564,High,Victims Targeted
20180409NYGLG,Local,2018-04-09,Gloversville Middle School,Gloversville,NY,43.0508945,-74.3452991,Middle,Victims Targeted
19770321NYPAH,,1977-03-21,Parochial School,Hamburg,NY,42.716293,-78.828717,Other,Neither
19981130NYHAH,,1998-11-30,Hancock Middle High School,Hancock,NY,41.9539754,-75.2804502,Middle,Victims Targeted
20210826NYHAH,Local,2021-08-26,Hauppauge Middle School,Hauppauge,NY,40.8256537,-73.2026138,Middle,Both
20170813NYHUH,Local,2017-08-13,Hudson County School Bus,Hudson,NY,42.2528649,-73.790959,,Both
20181210NYJEJ,,2018-12-10,Jefferson High School,Jefferson,NY,44.059311,-75.9995742,High,Victims Targeted
20210104NYPEJ,Local,2021-01-04,Perth Bible Church and Christian Academy,Johnstown,NY,43.0068689,-74.3676437,12-Jun,Neither
20081212NYWIM,,2008-12-12,William Floyd High School,Mastic Beach,NY,40.765722,-72.836722,High,Both
20091008NYMAM,,2009-10-08,Mattituck Junior-Senior High School,Mattituck,NY,40.9912115,-72.5342547,12-Jun,Random Shooting
19750207NYBOM,,1975-02-07,Board of Cooperative Educational Services,Mineola,NY,40.7492678,-73.6406845,Other,Victims Targeted
19870224NYMON,,1987-02-24,Mount Tom Country Day School,New Rochelle,NY,40.9115386,-73.7826363,Other,Victims Targeted
20211209NYGRN,Local,2021-12-09,Greater Oaks Charter School,New York,NY,40.7127281,-74.0060152,Elementary,Victims Targeted
20191029NYNEN,,2019-10-29,New Dawn Charter High School,New York,NY,40.7127281,-74.0060152,High,Both
20190701NYSCN,,2019-07-01,School of Science and Applied Learning,New York,NY,40.7127281,-74.0060152,Elementary,Victims Targeted
20180903NYLUN,Local,2018-09-03,Luisa Pineiro Fuentes School of Science and Discovery,New York,NY,40.7127281,-74.0060152,Elementary,Victims Targeted
20060310NYISN,,2006-03-10,I S 89 Middle School,New York,NY,40.7127281,-74.0060152,Middle,Both
20051014NYSAN,,2005-10-14,Samula Tilden High School,New York,NY,40.7127281,-74.0060152,High,Victims Targeted
20020115NYMAN,,2002-01-15,"Martin Luther King, Jr. High School",New York,NY,40.7127281,-74.0060152,High,Victims Targeted
19990114NYHAN,,1999-01-14,Harry S. Truman High School,New York,NY,40.7127281,-74.0060152,High,Victims Targeted
19970108NYCRN,,1997-01-08,Crown Heights High School,New York,NY,40.7127281,-74.0060152,High,Both
19951128NYTHN,,1995-11-28,Thomas A. Edison Vocational and Technical High School,New York,NY,40.7127281,-74.0060152,High,Victims Targeted
19930803NYTHN,,1993-08-03,Theodore Roosevelt High School,New York,NY,40.7127281,-74.0060152,High,Victims Targeted
19891113NYALN,,1989-11-13,Alfred E. Smith High School,New York,NY,40.7127281,-74.0060152,High,Random Shooting
19871204NYEAN,,1987-12-04,East New York High School of Transit Technology,New York,NY,40.7127281,-74.0060152,High,Victims Targeted
19830516NYBRN,,1983-05-16,Brentwood High School,New York,NY,40.7127281,-74.0060152,High,Both
19781129NYPAN,,1978-11-29,Park West High School,New York,NY,40.7127281,-74.0060152,High,Random Shooting
19741230NYOLO,,1974-12-30,Olean High School,Olean,NY,42.0775022,-78.4298248,High,Random Shooting
20211115NYPOP,Regional,2021-11-15,Poughkeepsie High School,Poughkeepsie,NY,41.7065539,-73.9283672,High,Victims Targeted
20211212NYSCR,Local,2021-12-12,School No. 17,Rochester,NY,43.157285,-77.615214,K-8,Victims Targeted
20201028NYROR,Local,2020-10-28,Rochester Prep Charter School,Rochester,NY,43.157285,-77.615214,K-12,Victims Targeted
20190827NYROR,,2019-08-27,Roosevelt High School,Roosevelt,NY,40.678713,-73.5890168,High,Victims Targeted
20220509NYEDS,Regional,2022-05-09,Eden Ii Institute,Staten Island,NY,40.5834557,-74.1496048,Other,Victims Targeted
20211206NYSUS,Regional,2021-12-06,Susan E. Wagner High School,Staten Island,NY,40.5834557,-74.1496048,High,Victims Targeted
20171027NYPRU,,2017-10-27,Proctor High School,Utica,NY,43.1009031,-75.2326641,High,Victims Targeted
19921214NYWAW,,1992-12-14,Walton High School,Walton,NY,42.1695296,-75.1293351,High,Victims Targeted
20200917OHELA,Local,2020-09-17,Ellet High School,Akron,OH,41.083064,-81.518485,High,Both
20031007OHKEA,,2003-10-07,Kenmore High School,Akron,OH,41.083064,-81.518485,High,Victims Targeted
19720921OHTHA,,1972-09-21,Thorton Junior High,Akron,OH,41.083064,-81.518485,Junior High,Victims Targeted
19731023OHBAB,,1973-10-23,Barberton High School,Barberton,OH,41.012833,-81.6051221,High,Victims Targeted
20180615OHVAB,,2018-06-15,Valley Elementary School,Beaver Creek,OH,40.4900675,-84.546468,Elementary,Victims Targeted
20000905OHBIB,,2000-09-05,Bidwell Porter Elementary School,Bidwell,OH,38.9186892,-82.2990401,Elementary,Victims Targeted
19810121OHWIB,,1981-01-21,Willetts Middle School,Brunswick,OH,41.2456819,-81.8275398,Junior High,Victims Targeted
20220520OHCAC,Local,2022-05-20,Canal Winchester High School,Canal Winchester,OH,39.8428215,-82.805646,High,Victims Targeted
20211210OHCAC,Local,2021-12-10,Canal Winchester High School,Canal Winchester,OH,39.8428215,-82.805646,High,Random Shooting
20000726OHTIC,,2000-07-26,Timken Senior High School,Canton,OH,40.7985464,-81.3749508,High,Victims Targeted
19841024OHWEC,Local,1984-10-24,West Elementary School Bus,Celina,OH,40.5489358,-84.5702338,Elementary,Victims Targeted
20120227OHCHC,National,2012-02-27,Chardon High School,Chardon,OH,41.5824944,-81.2034066,High,Random Shooting
20210311OHCIC,,2021-03-11,Cincinnati College Preparatory Academy,Cincinnati,OH,39.1014537,-84.5124602,K-12,Victims Targeted
20130429OHLAC,Local,2013-04-29,La Salle High School,Cincinnati,OH,39.1014537,-84.5124602,High,Victims Targeted
20060119OHWIC,,2006-01-19,Withrow High School,Cincinnati,OH,39.1014537,-84.5124602,High,Victims Targeted
19900220OHTAC,,1990-02-20,Taft High School,Cincinnati,OH,39.1014537,-84.5124602,High,Both
19731213OHHUC,,1973-12-13,Hughes High School,Cincinnati,OH,39.1014537,-84.5124602,High,Both
20211123OHCLC,Local,2021-11-23,Cleveland School Bus,Cleveland,OH,41.4996574,-81.6936772,,Neither
20200527OHLUC,,2020-05-27,Luis Munoz Marin Middle School,Cleveland,OH,41.4996574,-81.6936772,Middle,Victims Targeted
20200522OHMIC,,2020-05-22,Miles Elementary School,Cleveland,OH,41.4996574,-81.6936772,Elementary,Victims Targeted
20071010OHSUC,,2007-10-10,SuccessTech Academy,Cleveland,OH,41.4996574,-81.6936772,Other,Victims Targeted
19810402OHALC,,1981-04-02,Alexander Hamilton Junior High School,Cleveland,OH,41.4996574,-81.6936772,Junior High,Victims Targeted
19710225OHFRC,,1971-02-25,Franklin D. Roosevelt Junior High School,Cleveland,OH,41.4996574,-81.6936772,Junior High,Victims Targeted
19700206OHJOC,,1970-02-06,John F. Kennedy High School,Cleveland,OH,41.4996574,-81.6936772,High,Victims Targeted
19840522OHCLC,,1984-05-22,Cleveland Heights High School,Cleveland Heights,OH,41.5200518,-81.556235,High,Random Shooting
20220501OHHAC,Local,2022-05-01,Hamilton Stem Academy,Columbus,OH,39.9622601,-83.0007065,Elementary,Victims Targeted
20210916OHBEC,Local,2021-09-16,Beechcroft High School,Columbus,OH,39.9622601,-83.0007065,High,Neither
20210810OHEAC,Local,2021-08-10,East Linden Elementary School,Columbus,OH,39.9622601,-83.0007065,Elementary,Random Shooting
20210121OHEAC,Local,2021-01-21,Eastmoor Academy,Columbus,OH,39.9622601,-83.0007065,High,Both
20200910OHSAC,Local,2020-09-10,Saint Francis DeSales High School,Columbus,OH,39.9622601,-83.0007065,High,Both
20190522OHSAC,Local,2019-05-22,Shady Lane Elementary School,Columbus,OH,39.9622601,-83.0007065,Elementary,Both
20181124OHAFC,,2018-11-24,Africentric Early College High School,Columbus,OH,39.9622601,-83.0007065,K-12,Victims Targeted
20170908OHCOC,National,2017-09-08,Columbus Scioto 6-12,Columbus,OH,39.9622601,-83.0007065,12-Jun,Neither
20161013OHLIC,Local,2016-10-13,Linden McKinley STEM Academy,Columbus,OH,39.9622601,-83.0007065,High,Victims Targeted
20140410OHLIC,,2014-04-10,Liberty Elementary School,Columbus,OH,39.9622601,-83.0007065,Elementary,Victims Targeted
20050314OHLEC,,2005-03-14,Leawood Elementary School,Columbus,OH,39.9622601,-83.0007065,Elementary,Random Shooting
19910510OHFRC,,1991-05-10,Franklin Alternative Middle School,Columbus,OH,39.9622601,-83.0007065,Middle,Victims Targeted
19760123OHCOC,,1976-01-23,Columbus Central High School,Columbus,OH,39.9622601,-83.0007065,High,Victims Targeted
20210418OHWED,Local,2021-04-18,Westwood Elementary School,Dayton,OH,39.7589478,-84.1916069,Elementary,Victims Targeted
20040213OHCOD,,2004-02-13,Colonel White High School,Dayton,OH,39.7589478,-84.1916069,High,Victims Targeted
19970520OHDUD,,1997-05-20,Dunbar High School,Dayton,OH,39.7589478,-84.1916069,High,Random Shooting
19750321OHPAD,,1975-03-21,Patterson Cooperative High School,Dayton,OH,39.7589478,-84.1916069,High,Victims Targeted
19851022OHSOG,,1985-10-22,Southern Hills Joint Vocational High School,Georgetown,OH,38.8645138,-83.9040944,High,Random Shooting
20171129OHBAL,,2017-11-29,Bath High School,Lima,OH,40.7399785,-84.105006,High,Neither
19820317OHLOL,,1982-03-17,Lorain High School,Lorain,OH,41.4673238,-82.1781904,High,Victims Targeted
19801212OHLOL,,1980-12-12,Longfellow Junior HIgh School,Lorain,OH,41.4673238,-82.1781904,Junior High,Random Shooting
20220505OHLOL,Regional,2022-05-05,Lowellville K-12 School,Lowellville,OH,41.0359418,-80.5362257,K-12,Victims Targeted
20140211OHCHL,,2014-02-11,Charles F. Brush High School,Lyndhurt,OH,41.519981,-81.478152,High,Victims Targeted
20220311OHMAM,Regional,2022-03-18,Madison High School,Mansfield,OH,40.75839,-82.5154471,High,Random Shooting
19830523OHMAM,,1983-05-23,Mansfield Senior High School,Mansfield,OH,40.75839,-82.5154471,High,Victims Targeted
19701027OHAPM,,1970-10-27,Appleseed Junior High School,Mansfield,OH,40.75839,-82.5154471,Junior High,Victims Targeted
20180220OHJAM,,2018-02-20,Jackson Memorial Middle School,Massillon,OH,40.7965119,-81.5231597,Middle,Victims Targeted
20210921OHMIM,Local,2021-09-21,Middletown Preparatory and Fitness Academy,Middletown,OH,39.5150576,-84.3982763,High,Neither
20160229OHMAM,National,2016-02-29,Madison High School,Middletown,OH,39.5150576,-84.3982763,High,Random Shooting
20000918OHMOM,,2000-09-18,Mount Healthy North Junior High,Mount Healthy,OH,39.2336687,-84.5457778,Junior High,Neither
19790614OHNEN,,1979-06-14,New Carlisle Elementary School,New Carlisle,OH,39.9361699,-84.0254913,Elementary,Neither
19920305OHHAO,,1992-03-05,Hamilton Middle School,Obetz,OH,39.8789527,-82.9507363,Middle,Victims Targeted
20220311OHFAP,Local,2022-03-11,Fairland Middle School,Proctorville,OH,38.438232,-82.3811273,Middle,Victims Targeted
20210929OHSHS,Local,2021-09-29,Shaker Heights Middle School,Shaker Heights,OH,41.4739419,-81.5370671,Middle,Neither
20180625OHFUS,Local,2018-06-25,Fulton Elementary School,Springfield,OH,39.9234046,-83.810138,Elementary,Victims Targeted
19720124OHSTS,,1972-01-24,Stow High School,Stow,OH,41.1596261,-81.4406258,High,Victims Targeted
20210826OHNOT,Local,2021-08-26,Northpointe Academy Elementary School,Toledo,OH,41.6529143,-83.5378173,Elementary,Neither
20190830OHCET,,2019-08-30,Central Catholic High School,Toledo,OH,41.6529143,-83.5378173,High,Random Shooting
19850925OHTRT,,1985-09-25,Trotwood-Madison Senior High,Trotwood,OH,39.7972788,-84.3113334,High,Random Shooting
20200630OHLAW,Local,2020-06-30,Lakota Career Readiness Academy,West Chester Township,OH,39.3357398,-84.4155741,K-12,Neither
20170120OHWEW,National,2017-01-20,West Liberty-Salem High School,West Liberty,OH,40.2522771,-83.7557663,High,Random Shooting
20211130OHWHW,Local,2021-11-30,Whitehall Yearling High School,Whitehall,OH,39.9667308,-82.8854559,High,Neither
19941107OHWIW,,1994-11-07,Wickliffe Middle School,Wickliffe,OH,41.605327,-81.453449,Middle,Random Shooting
20060819OHSOY,,2006-08-19,South High School,Youngstown,OH,41.1035786,-80.6520161,High,Victims Targeted
19730501OHRAY,,1973-05-01,Rayen High School,Youngtown,OH,41.1035786,-80.6520161,High,Victims Targeted
20210401OKCLC,Local,2021-04-01,Cleveland High School,Cleveland,OK,35.2301869,-97.3109151,High,Neither
20211008OKCOC,Local,2021-10-08,Comanche Middle School,Comanche,OK,34.6557505,-98.4485103,Middle,Random Shooting
19991206OKFOF,,1999-12-06,Fort Gibson Middle School,Fort Gibson,OK,35.7975463,-95.2503409,Middle,Random Shooting
20210121OKLOG,Local,2021-01-21,Lower Elementary School,Grove,OK,36.5898616,-94.7685084,Elementary,Random Shooting
20000406OKHUH,,2000-04-06,Hugo High School,Hugo,OK,34.0106208,-95.513122,High,Victims Targeted
20030130OKJEJ,,2003-01-30,Jenks High School,Jenks,OK,36.0228734,-95.9683278,High,Victims Targeted
20081231OKKEN,,2008-12-31,Kennedy Elementary School,Norman,OK,35.2225717,-97.4394816,Elementary,Victims Targeted
20031204OKDOO,,2003-12-04,Douglas High School,Oklahoma City,OK,35.4729886,-97.5170536,High,Random Shooting
19971005OKMOO,,1997-10-05,Moore West Junior High School,Oklahoma City,OK,35.4729886,-97.5170536,Junior High,Victims Targeted
19920206OKDOO,,1992-02-06,Douglass High School,Oklahoma City,OK,35.4729886,-97.5170536,High,Victims Targeted
19750911OKGRO,,1975-09-11,Grant High School,Oklahoma City,OK,35.4729886,-97.5170536,High,Both
20120926OKSTS,National,2012-09-26,Stillwater Junior High School,Stillwater,OK,36.1156306,-97.0585717,Junior High,Victims Targeted
20211012OKUNT,Local,2021-10-12,Union High School,Tulsa,OK,36.1563122,-95.9927516,High,Random Shooting
20170526OKMCT,,2017-05-26,McLain High School,Tulsa,OK,36.1563122,-95.9927516,High,Victims Targeted
20160902OKMCT,Local,2016-09-02,McClain High School,Tulsa,OK,36.1563122,-95.9927516,High,Victims Targeted
19711108OKGRT,,1971-11-08,Grove Elementary School,Tulsa,OK,36.1563122,-95.9927516,Elementary,Victims Targeted
20220220OKWIW,Local,2022-02-20,Wilson Middle School,Wilson,OK,34.1620385,-97.4258551,Middle,Victims Targeted
20140207ORBEB,Local,2014-02-07,Bend High School,Bend,OR,44.0581728,-121.3153096,High,Neither
20190111ORCAE,,2019-01-11,Cascade Middle School,Eugene,OR,44.0505054,-123.0950506,Middle,Victims Targeted
20070410ORSPG,,2007-04-10,Springwater Trail High School,Gresham,OR,45.4997475,-122.4309766,High,Random Shooting
19940922ORLEL,,1994-09-22,Lebanon Union High School,Lebanon,OR,44.5363364,-122.9072329,High,Random Shooting
20220406ORROP,Local,2022-04-06,Roosevelt High School,Portland,OR,45.5202471,-122.674194,High,Victims Targeted
20220103WACHP,Local,2022-01-03,Childpeace Montessori School,Portland,OR,45.5202471,-122.674194,K-8,Random Shooting
20181004ORJAP,,2018-10-04,Jason Lee Elementary School,Portland,OR,45.5202471,-122.674194,Elementary,Neither
20170415ORMEP,Local,2017-04-15,Menlo Park Elementary School,Portland,OR,45.5202471,-122.674194,Elementary,Victims Targeted
20141212ORROP,Local,2014-12-12,Rosemary Anderson High School,Portland,OR,45.5202471,-122.674194,High,Victims Targeted
20110930ORWIP,,2011-09-30,Wilson High School,Portland,OR,45.5202471,-122.674194,High,Victims Targeted
